,video,mos,mos_std,content,codec,fr,res,bitrate
681,Cricket1_HEVC_SFR_396p_900K_210,47.193548387096776,14.645090237144677,Cricket1_210,HEVC,SFR,396p,900
682,Cricket2_AVC_HFR_540p_1900K_210,62.38709677419355,16.48592247823508,Cricket2_210,AVC,HFR,540p,1900
683,EPLNight_HEVC_SFR_540p_1900K_58,55.645161290322584,16.324429322825374,EPLNight_58,HEVC,SFR,540p,1900
684,TNFNFL_AVC_SFR_720p_2000K_4211,48.166666666666664,15.847362206023087,TNFNFL_4211,AVC,SFR,720p,2000
685,USOpen_AVC_HFR_540p_1300K_604,60.53333333333333,18.304340711669703,USOpen_604,AVC,HFR,540p,1300
686,Cricket1_AVC_HFR_396p_600K_210,40.29032258064516,14.977819188315674,Cricket1_210,AVC,HFR,396p,600
687,USOpen_AVC_SFR_540p_1200K_604,53.56666666666667,14.307767897971445,USOpen_604,AVC,SFR,540p,1200
688,Cricket1_AVC_SFR_396p_400K_210,33.12903225806452,14.849224885785683,Cricket1_210,AVC,SFR,396p,400
689,TNFNFL_AVC_SFR_288p_200K_4211,6.9,8.125474345128003,TNFNFL_4211,AVC,SFR,288p,200
690,EPLNight_AVC_SFR_540p_1800K_58,52.096774193548384,14.85055628090198,EPLNight_58,AVC,SFR,540p,1800
691,TNFNFL_AVC_HFR_540p_1900K_4211,45.233333333333334,16.45941135709969,TNFNFL_4211,AVC,HFR,540p,1900
692,USOpen_HEVC_HFR_540p_1900K_604,63.3,16.79513818539957,USOpen_604,HEVC,HFR,540p,1900
693,TNFNFL_HEVC_SFR_540p_1900K_4211,42.13333333333333,15.259386910649091,TNFNFL_4211,HEVC,SFR,540p,1900
694,USOpen_HEVC_HFR_720p_2200K_604,75.36666666666666,14.18328437124334,USOpen_604,HEVC,HFR,720p,2200
695,TNFNFL_AVC_HFR_396p_900K_4211,32.13333333333333,14.051650753163804,TNFNFL_4211,AVC,HFR,396p,900
696,Cricket1_AVC_SFR_540p_1200K_210,46.645161290322584,16.77468981896156,Cricket1_210,AVC,SFR,540p,1200
697,TNFNFL_HEVC_HFR_540p_1900K_4211,44.93333333333333,16.20068585653775,TNFNFL_4211,HEVC,HFR,540p,1900
698,EPLNight_AVC_SFR_396p_800K_58,30.451612903225808,12.883694895981384,EPLNight_58,AVC,SFR,396p,800
699,TNFNFL_HEVC_SFR_288p_300K_4211,11.766666666666667,10.769349510944888,TNFNFL_4211,HEVC,SFR,288p,300
700,EPLNight_HEVC_SFR_396p_900K_58,35.225806451612904,13.69414680101321,EPLNight_58,HEVC,SFR,396p,900
701,Cricket2_HEVC_HFR_540p_1100K_210,58.12903225806452,18.702668320036103,Cricket2_210,HEVC,HFR,540p,1100
702,Cricket1_AVC_HFR_396p_900K_210,43.45161290322581,13.804718009942363,Cricket1_210,AVC,HFR,396p,900
703,Cricket2_HEVC_HFR_720p_2200K_210,64.03225806451613,21.261025786207725,Cricket2_210,HEVC,HFR,720p,2200
704,EPLNight_AVC_HFR_540p_1300K_58,48.41935483870968,15.349212848470044,EPLNight_58,AVC,HFR,540p,1300
705,USOpen_HEVC_SFR_288p_300K_604,30.5,16.406807530209324,USOpen_604,HEVC,SFR,288p,300
706,Cricket2_HEVC_SFR_540p_1900K_210,66.38709677419355,16.635906404336993,Cricket2_210,HEVC,SFR,540p,1900
707,TNFNFL_AVC_HFR_540p_1300K_4211,40.166666666666664,14.248001809220673,TNFNFL_4211,AVC,HFR,540p,1300
708,Cricket2_AVC_SFR_540p_1800K_210,64.25806451612904,18.5262982078493,Cricket2_210,AVC,SFR,540p,1800
709,EPLNight_AVC_SFR_396p_400K_58,24.70967741935484,14.756504412515415,EPLNight_58,AVC,SFR,396p,400
710,Cricket1_HEVC_HFR_396p_900K_210,46.903225806451616,14.24294922048796,Cricket1_210,HEVC,HFR,396p,900
711,Cricket2_AVC_HFR_288p_300K_210,26.451612903225808,14.441961062612897,Cricket2_210,AVC,HFR,288p,300
712,TNFNFL_AVC_SFR_396p_400K_4211,22.866666666666667,13.106571718882945,TNFNFL_4211,AVC,SFR,396p,400
713,EPLNight_HEVC_SFR_396p_600K_58,29.096774193548388,14.523295721923134,EPLNight_58,HEVC,SFR,396p,600
714,Cricket2_HEVC_SFR_540p_1100K_210,59.38709677419355,16.693976930762435,Cricket2_210,HEVC,SFR,540p,1100
715,USOpen_HEVC_SFR_720p_2200K_604,67.93333333333334,16.784781466819545,USOpen_604,HEVC,SFR,720p,2200
716,Cricket1_AVC_HFR_540p_1300K_210,52.96774193548387,18.93193899884487,Cricket1_210,AVC,HFR,540p,1300
717,Cricket2_AVC_SFR_540p_1200K_210,57.25806451612903,17.681715983604928,Cricket2_210,AVC,SFR,540p,1200
718,Cricket1_AVC_SFR_288p_200K_210,14.32258064516129,9.792647329878031,Cricket1_210,AVC,SFR,288p,200
719,EPLNight_AVC_HFR_396p_900K_58,35.58064516129032,15.912612553991387,EPLNight_58,AVC,HFR,396p,900
720,USOpen_HEVC_SFR_396p_600K_604,45.86666666666667,13.71795255212024,USOpen_604,HEVC,SFR,396p,600
721,Cricket1_AVC_HFR_540p_1900K_210,55.25806451612903,21.20402843943466,Cricket1_210,AVC,HFR,540p,1900
722,Cricket2_AVC_SFR_288p_200K_210,20.580645161290324,13.774155775426035,Cricket2_210,AVC,SFR,288p,200
723,TNFNFL_AVC_SFR_540p_1800K_4211,47.0,16.0312195418814,TNFNFL_4211,AVC,SFR,540p,1800
724,EPLNight_HEVC_HFR_396p_900K_58,32.064516129032256,16.100361614594487,EPLNight_58,HEVC,HFR,396p,900
725,USOpen_AVC_HFR_720p_2200K_604,75.33333333333333,15.883604404822254,USOpen_604,AVC,HFR,720p,2200
726,EPLNight_AVC_SFR_540p_1200K_58,46.16129032258065,15.210558247678991,EPLNight_58,AVC,SFR,540p,1200
727,USOpen_HEVC_HFR_396p_900K_604,49.8,17.4,USOpen_604,HEVC,HFR,396p,900
728,EPLNight_AVC_HFR_720p_2200K_58,68.19354838709677,18.476522775147973,EPLNight_58,AVC,HFR,720p,2200
729,USOpen_AVC_HFR_396p_600K_604,46.1,15.18628767452182,USOpen_604,AVC,HFR,396p,600
730,EPLNight_HEVC_HFR_540p_1100K_58,48.32258064516129,13.924652301848234,EPLNight_58,HEVC,HFR,540p,1100
731,Cricket1_HEVC_SFR_540p_1100K_210,55.483870967741936,16.267662297592484,Cricket1_210,HEVC,SFR,540p,1100
732,Cricket2_HEVC_SFR_720p_2200K_210,69.64516129032258,17.347582126023983,Cricket2_210,HEVC,SFR,720p,2200
733,Cricket1_AVC_HFR_720p_2200K_210,63.87096774193548,18.688864953683623,Cricket1_210,AVC,HFR,720p,2200
734,EPLDay_AVC_HFR_720p_2200K_8,69.66666666666667,15.60863958292425,EPLDay_8,AVC,HFR,720p,2200
735,EPLDay_AVC_HFR_720p_2200K_0,73.28,12.641265759408746,EPLDay_0,AVC,HFR,720p,2200
736,EPLDay_AVC_HFR_396p_600K_8,26.5,11.416362526362473,EPLDay_8,AVC,HFR,396p,600
737,EPLDay_AVC_HFR_396p_900K_0,36.916666666666664,12.216507502373808,EPLDay_0,AVC,HFR,396p,900
738,EPLDay_AVC_HFR_288p_300K_0,16.52,11.038550629498422,EPLDay_0,AVC,HFR,288p,300
739,EPLDay_AVC_HFR_288p_300K_8,13.961538461538462,12.939149803334688,EPLDay_8,AVC,HFR,288p,300
740,EPLDay_AVC_HFR_396p_900K_8,36.708333333333336,13.020749999733331,EPLDay_8,AVC,HFR,396p,900
741,EPLDay_AVC_HFR_396p_600K_0,33.291666666666664,14.287171304666606,EPLDay_0,AVC,HFR,396p,600
